tree ID,site ID,year,seeds,ring width,dbh,summer temp,water deficit,VPD
15,Woodbury,2013,198,0.64,72.1,20.77049134,-63.87530914,0.000308602
15,Woodbury,2014,65,0.61,72.4,21.09934379,-40.31366214,0.000308825
15,Woodbury,2015,44,1.065,72.7,19.63524546,-37.01002529,0.000306232
15,Woodbury,2016,64,1.195,73,19.76032743,-50.79109815,0.000251613
15,Woodbury,2017,212,1.02,73.3,20.45393397,-32.96179793,0.000289209
15,Woodbury,2018,90,0.81,73.6,22.75016343,-82.37078287,0.000362184
15,Woodbury,2019,308,0.755,73.9,20.47983561,-56.11898587,0.00031139
15,Woodbury,2020,44,0.87,74.2,19.82442579,-45.92037803,0.000344812
15,Woodbury,2021,32,1.355,74.5,20.68950773,12.29640809,0.00027532
16,Woodbury,1995,91,0.805,82.5,20.86688478,-60.76285245,0.000329374
16,Woodbury,1996,0,1.04,82.8,19.80147497,-43.12432931,0.000292155
16,Woodbury,1997,,0.975,83.1,19.21163891,-21.51454028,0.000260154
16,Woodbury,1998,15,1.45,83.4,18.77409794,-26.64571046,0.000262873
16,Woodbury,1999,47,1.175,83.7,19.93327824,-43.34850684,0.000299668
16,Woodbury,2000,32,0.7,84,19.12196679,-45.85437254,0.000263004
16,Woodbury,2001,0,1.32,84.3,19.6911471,-46.69201108,0.000294226
16,Woodbury,2002,208,0.92,84.6,18.18475369,-16.09458536,0.000251673
16,Woodbury,2003,4,1,84.9,20.09426185,-28.8439162,0.000268202
16,Woodbury,2004,,0.365,85.2,20.00852414,-42.47237155,0.000262367
16,Woodbury,2005,0,1.135,85.5,20.38803233,-28.65959868,0.000265207
16,Woodbury,2006,54,0.605,85.8,21.82540935,-39.20999423,0.000316828
16,Woodbury,2007,3,0.825,86.1,19.00590121,22.81496728,0.000245356
16,Woodbury,2008,172,1.55,86.4,19.18262252,-10.17067433,0.000304992
16,Woodbury,2009,220,0.75,86.7,19.51573727,-11.48060819,0.000288659
16,Woodbury,2010,37,0.75,87,21.071311,-55.88845474,0.000291025
16,Woodbury,2011,236,0.41,87.3,19.25819629,-54.78679119,0.00032423
16,Woodbury,2012,0,0.385,87.6,18.04721271,10.45556965,0.000244108
16,Woodbury,2013,284,0.545,87.9,20.77049134,-63.87530914,0.000308602
16,Woodbury,2014,65,0.57,88.2,21.09934379,-40.31366214,0.000308825
16,Woodbury,2015,124,0.56,88.5,19.63524546,-37.01002529,0.000306232
16,Woodbury,2016,62,0.655,88.8,19.76032743,-50.79109815,0.000251613
16,Woodbury,2017,170,0.63,89.1,20.45393397,-32.96179793,0.000289209
16,Woodbury,2018,120,0.505,89.4,22.75016343,-82.37078287,0.000362184
16,Woodbury,2019,302,0.515,89.7,20.47983561,-56.11898587,0.00031139
16,Woodbury,2020,46,0.505,90,19.82442579,-45.92037803,0.000344812
16,Woodbury,2021,98,0.425,90.3,20.68950773,12.29640809,0.00027532
3,Woodbury,1981,0,5.015,65.3,19.12819629,-24.59254912,0.000226725
3,Woodbury,1982,262,4.535,65.6,20.35639299,-29.63990713,0.000305494
3,Woodbury,1983,0,4.77,65.9,22.27786835,-42.29075568,0.00032208
3,Woodbury,1984,250,1.55,66.2,21.41868805,-56.05920761,0.000330157
3,Woodbury,1985,0,1.44,66.5,19.31311432,-35.36916878,0.000268037
3,Woodbury,1986,0,1.77,66.8,19.78967169,-27.71171947,0.000275287
3,Woodbury,1987,169,3.185,67.1,19.31557334,-39.74957997,0.000272682
3,Woodbury,1988,10,2.82,67.4,18.80393401,-26.0869406,0.000288863
3,Woodbury,1989,131,3.27,67.7,22.36934376,-80.84238712,0.000347428
3,Woodbury,1990,136,1.405,68,20.14983562,-58.51777482,0.000346153
3,Woodbury,1991,0,2.315,68.3,18.01213074,-23.44785825,0.000235738
3,Woodbury,1992,0,1.915,68.6,20.58016347,-54.44563871,0.000312221
3,Woodbury,1993,237,1.88,68.9,19.40885203,-2.085718882,0.00026936
3,Woodbury,1994,5,2.45,69.2,19.82999956,-35.23056227,0.000279652
3,Woodbury,1995,157,1.88,69.5,20.86688478,-60.76285245,0.000329374
3,Woodbury,1996,83,2.44,69.8,19.80147497,-43.12432931,0.000292155
3,Woodbury,1997,181,4.05,70.1,19.21163891,-21.51454028,0.000260154
3,Woodbury,1998,133,4.58,70.4,18.77409794,-26.64571046,0.000262873
3,Woodbury,1999,78,3.575,70.7,19.93327824,-43.34850684,0.000299668
3,Woodbury,2000,165,1.98,71,19.12196679,-45.85437254,0.000263004
3,Woodbury,2001,0,2.365,71.3,19.6911471,-46.69201108,0.000294226
3,Woodbury,2002,294,2.15,71.6,18.18475369,-16.09458536,0.000251673
3,Woodbury,2003,5,2.94,71.9,20.09426185,-28.8439162,0.000268202
3,Woodbury,2004,153,0.87,72.2,20.00852414,-42.47237155,0.000262367
3,Woodbury,2005,0,1.26,72.5,20.38803233,-28.65959868,0.000265207
3,Woodbury,2006,186,2.145,72.8,21.82540935,-39.20999423,0.000316828
3,Woodbury,2007,210,1.73,73.1,19.00590121,22.81496728,0.000245356
3,Woodbury,2008,0,2.04,73.4,19.18262252,-10.17067433,0.000304992
3,Woodbury,2009,193,2.95,73.7,19.51573727,-11.48060819,0.000288659
3,Woodbury,2010,39,3.215,74,21.071311,-55.88845474,0.000291025
3,Woodbury,2011,320,2.72,74.3,19.25819629,-54.78679119,0.00032423
3,Woodbury,2012,0,3.02,74.6,18.04721271,10.45556965,0.000244108
3,Woodbury,2013,172,2.535,74.9,20.77049134,-63.87530914,0.000308602
3,Woodbury,2014,117,1.655,75.2,21.09934379,-40.31366214,0.000308825
3,Woodbury,2015,10,1.845,75.5,19.63524546,-37.01002529,0.000306232
3,Woodbury,2016,186,3.08,75.8,19.76032743,-50.79109815,0.000251613
3,Woodbury,2017,22,2.085,76.1,20.45393397,-32.96179793,0.000289209
3,Woodbury,2018,8,2.935,76.4,22.75016343,-82.37078287,0.000362184
3,Woodbury,2019,226,0.68,76.7,20.47983561,-56.11898587,0.00031139
3,Woodbury,2020,14,0.96,77,19.82442579,-45.92037803,0.000344812
3,Woodbury,2021,58,1.47,77.3,20.68950773,12.29640809,0.00027532
8,Woodbury,1983,0,1.215,54,22.27786835,-42.29075568,0.00032208
8,Woodbury,1984,346,0.59,54.3,21.41868805,-56.05920761,0.000330157
8,Woodbury,1985,0,0.915,54.6,19.31311432,-35.36916878,0.000268037
8,Woodbury,1986,5,0.95,54.9,19.78967169,-27.71171947,0.000275287
8,Woodbury,1987,25,1.785,55.2,19.31557334,-39.74957997,0.000272682
8,Woodbury,1988,15,2.28,55.5,18.80393401,-26.0869406,0.000288863
8,Woodbury,1989,78,0.815,55.8,22.36934376,-80.84238712,0.000347428
8,Woodbury,1990,234,0.76,56.1,20.14983562,-58.51777482,0.000346153
8,Woodbury,1991,0,1.755,56.4,18.01213074,-23.44785825,0.000235738
8,Woodbury,1992,34,1.805,56.7,20.58016347,-54.44563871,0.000312221
8,Woodbury,1993,151,1.865,57,19.40885203,-2.085718882,0.00026936
8,Woodbury,1994,0,2.17,57.3,19.82999956,-35.23056227,0.000279652
8,Woodbury,1995,52,1.22,57.6,20.86688478,-60.76285245,0.000329374
8,Woodbury,1996,10,2.365,57.9,19.80147497,-43.12432931,0.000292155
8,Woodbury,1997,65,2.495,58.2,19.21163891,-21.51454028,0.000260154
8,Woodbury,1998,9,2.595,58.5,18.77409794,-26.64571046,0.000262873
8,Woodbury,1999,13,2.08,58.8,19.93327824,-43.34850684,0.000299668
8,Woodbury,2000,177,1.42,59.1,19.12196679,-45.85437254,0.000263004
8,Woodbury,2001,5,1.79,59.4,19.6911471,-46.69201108,0.000294226
8,Woodbury,2002,258,1.775,59.7,18.18475369,-16.09458536,0.000251673
8,Woodbury,2003,10,2.455,60,20.09426185,-28.8439162,0.000268202
8,Woodbury,2004,99,1.375,60.3,20.00852414,-42.47237155,0.000262367
8,Woodbury,2005,0,2.46,60.6,20.38803233,-28.65959868,0.000265207
8,Woodbury,2006,230,1.64,60.9,21.82540935,-39.20999423,0.000316828
8,Woodbury,2007,36,2.2,61.2,19.00590121,22.81496728,0.000245356
8,Woodbury,2008,65,2.24,61.5,19.18262252,-10.17067433,0.000304992
8,Woodbury,2009,117,1.355,61.8,19.51573727,-11.48060819,0.000288659
8,Woodbury,2010,66,1.205,62.1,21.071311,-55.88845474,0.000291025
8,Woodbury,2011,151,0.745,62.4,19.25819629,-54.78679119,0.00032423
8,Woodbury,2012,1,1.525,62.7,18.04721271,10.45556965,0.000244108
8,Woodbury,2013,148,1.05,63,20.77049134,-63.87530914,0.000308602
8,Woodbury,2014,25,1.055,63.3,21.09934379,-40.31366214,0.000308825
8,Woodbury,2015,50,1.13,63.6,19.63524546,-37.01002529,0.000306232
8,Woodbury,2016,72,1.385,63.9,19.76032743,-50.79109815,0.000251613
8,Woodbury,2017,174,1.365,64.2,20.45393397,-32.96179793,0.000289209
8,Woodbury,2018,68,1.495,64.5,22.75016343,-82.37078287,0.000362184
8,Woodbury,2019,160,1.78,64.8,20.47983561,-56.11898587,0.00031139
8,Woodbury,2020,102,2.435,65.1,19.82442579,-45.92037803,0.000344812
8,Woodbury,2021,156,3.045,65.4,20.68950773,12.29640809,0.00027532
